SalesID,MachineID,ModelID,YearMade,UsageBand,saledate,fiModelDesc,fiBaseModel,fiProductClassDesc,state,ProductGroupDesc,Blade_Type,Differential_Type,Steering_Controls
6315630,2478475,17456,2006,,7/14/12 0:00,LW170B,LW170,Wheel Loader - 150.0 to 175.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6315683,1904269,26333,1000,,7/18/12 0:00,DC150,DC150,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Pennsylvania,Track Type Tractors,PAT,,
6315742,1942884,17457,2001,,6/15/12 0:00,LW170TC,LW170,Wheel Loader - 150.0 to 175.0 Horsepower,Connecticut,Wheel Loader,,Standard,Conventional
6316074,2476523,12253,1995,Low,8/21/12 0:00,SE130LCM-2,SE130,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Wisconsin,Track Excavators,,,
6316079,1928927,2616,1997,,6/5/12 0:00,SE130LC,SE130,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Maryland,Track Excavators,,,
6316091,1667275,17567,2000,,9/6/12 0:00,SE130W,SE130,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Kentucky,Track Excavators,,,
6316100,1915899,17572,1000,,5/10/12 0:00,SE210LC,SE210,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Georgia,Track Excavators,,,
6316111,1851022,12258,1997,,5/23/12 0:00,SE210LC-3,SE210,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Pennsylvania,Track Excavators,,,
6316117,2483716,12258,1000,,8/25/12 0:00,SE210LC-3,SE210,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",New York,Track Excavators,,,
6316119,1733078,12258,1999,,6/14/12 0:00,SE210LC-3,SE210,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Washington,Track Excavators,,,
6316128,1880701,12261,1998,Low,5/16/12 0:00,SE240LC-3,SE240,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Wisconsin,Track Excavators,,,
6316142,2476943,12263,1995,,8/22/12 0:00,SE280LC-2,SE280,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Kentucky,Track Excavators,,,
6316145,1815691,17582,1998,,6/26/12 0:00,SE350LC-2,SE350,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Utah,Track Excavators,,,
6316150,1851025,17583,1999,,6/14/12 0:00,SE450LC-2,SE450,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Washington,Track Excavators,,,
6316162,1428410,12269,1996,,7/17/12 0:00,SL180-2,SL180,Wheel Loader - 200.0 to 225.0 Horsepower,Alaska,Wheel Loader,,Standard,Conventional
6316168,1922705,12253,1000,,5/24/12 0:00,SE130LCM-2,SE130,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Louisiana,Track Excavators,,,
6316870,1935709,17802,2004,,5/8/12 0:00,HR2.0,HR2.0,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Texas,Track Excavators,,,
6316946,1756059,17976,2004,,6/20/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,New York,Backhoe Loaders,,,
6317080,1824453,17976,2005,,6/12/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317114,1878031,17801,2005,,5/16/12 0:00,HR18,HR18,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Florida,Track Excavators,,,
6317143,1827983,17975,2003,,5/15/12 0:00,TX760,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6317146,1920148,17997,2005,,5/22/12 0:00,TXL2501,TXL250,Wheel Loader - 150.0 to 175.0 Horsepower,Illinois,Wheel Loader,,Standard,Conventional
6317148,1752673,17997,2005,,5/30/12 0:00,TXL2501,TXL250,Wheel Loader - 150.0 to 175.0 Horsepower,Mississippi,Wheel Loader,,Standard,Conventional
6317160,1865430,17805,2004,,5/3/12 0:00,HR32,HR32,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Louisiana,Track Excavators,,,
6317169,2411047,17806,2005,,5/30/12 0:00,HR42,HR42,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Mississippi,Track Excavators,,,
6317189,1922141,17798,2005,,5/16/12 0:00,HR14,HR14,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
6317190,1835304,17798,2006,,5/16/12 0:00,HR14,HR14,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
6317191,1915573,17798,2006,,5/16/12 0:00,HR14,HR14,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
6317192,1836987,17798,2006,,5/16/12 0:00,HR14,HR14,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,,,
6317194,1941382,17793,2003,,6/27/12 0:00,HR1.6,HR1.6,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Connecticut,Track Excavators,,,
6317195,1869710,17793,2004,,6/27/12 0:00,HR1.6,HR1.6,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Connecticut,Track Excavators,,,
6317196,1862600,17793,1000,,5/24/12 0:00,HR1.6,HR1.6,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Louisiana,Track Excavators,,,
6317204,1908771,17793,2006,,5/3/12 0:00,HR1.6,HR1.6,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Louisiana,Track Excavators,,,
6317205,1897476,17793,2006,,5/3/12 0:00,HR1.6,HR1.6,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Louisiana,Track Excavators,,,
6317206,1868256,17793,2006,,5/3/12 0:00,HR1.6,HR1.6,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Louisiana,Track Excavators,,,
6317225,1889314,17976,1000,,6/15/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Connecticut,Backhoe Loaders,,,
6317684,1859906,17976,2005,,5/15/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6317685,1838945,17976,2005,,5/15/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6317687,1792864,17976,2007,,5/30/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Mississippi,Backhoe Loaders,,,
6317699,1941029,17982,2007,,5/3/12 0:00,TXC140LC1,TXC140,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Louisiana,Track Excavators,,,
6317841,2398387,36362,2002,,7/24/12 0:00,860,860,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317847,1809982,17975,2001,,6/14/12 0:00,TX760,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Washington,Backhoe Loaders,,,
6317854,1793725,17975,2003,,6/8/12 0:00,TX760,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,Backhoe Loaders,,,
6317864,2398388,17976,2005,,7/24/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317866,2478246,17976,2005,,8/16/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,New Mexico,Backhoe Loaders,,,
6317874,1803765,17976,2009,,5/9/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,New Hampshire,Backhoe Loaders,,,
6317896,1939293,17976,2005,,6/12/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317897,2478250,17976,2005,,8/22/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317899,1915759,17976,2005,,6/12/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317902,2412119,17976,2004,,8/2/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Illinois,Backhoe Loaders,,,
6317911,1862140,17976,2005,,6/21/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,,,
6317912,1894735,17976,2007,,5/3/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Louisiana,Backhoe Loaders,,,
6317914,2398390,17976,2004,Low,7/25/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,,,
6317915,1906213,17976,2004,Low,7/11/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,North Carolina,Backhoe Loaders,,,
6317918,1847212,17976,2005,,5/8/12 0:00,TX760B,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
6317930,2478253,17975,1000,,8/25/12 0:00,TX760,TX760,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Iowa,Backhoe Loaders,,,
6317974,1855540,17907,2009,,6/27/12 0:00,TC50,TC50,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",New Hampshire,Track Excavators,,,
6317979,1923056,17910,2010,,7/18/12 0:00,TC75,TC75,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New Hampshire,Track Excavators,,,
6318121,1831783,18006,1000,Low,5/23/12 0:00,153,153,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,,,
6318127,1910555,18006,2004,,6/8/12 0:00,153,153,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,Skid Steer Loaders,,,
6318142,1941955,18032,2005,,5/4/12 0:00,T320,T320,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Nevada,Skid Steer Loaders,,,
6318276,1830209,18070,1987,,7/14/12 0:00,1500Z,1500,Wheel Loader - 90.0 to 100.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6318283,2411070,18079,1000,,7/14/12 0:00,1900Z,1900,Wheel Loader - 120.0 to 135.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6318293,2472660,18254,2008,Medium,8/22/12 0:00,L60F,L60,Wheel Loader - 120.0 to 135.0 Horsepower,Mississippi,Wheel Loader,,Standard,Conventional
6318297,1898417,22820,2008,,6/6/12 0:00,EC35C,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Alabama,Track Excavators,,,
6318298,1877575,18110,2004,,5/18/12 0:00,BL60,BL60,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6318299,1790028,18110,2004,,5/18/12 0:00,BL60,BL60,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
6318313,1899816,18211,2001,,6/12/12 0:00,G730VHP,G730,Motorgrader - 170.0 to 200.0 Horsepower,Texas,Motor Graders,,,
6318359,1899538,18180,2002,Low,5/16/12 0:00,EC460BLC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Wisconsin,Track Excavators,,,
6318367,1943791,18174,2002,Low,5/16/12 0:00,EC360BLC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Wisconsin,Track Excavators,,,
6318368,1827222,18174,2002,Low,5/16/12 0:00,EC360BLC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Wisconsin,Track Excavators,,,
6318405,1934889,18174,2004,Low,5/16/12 0:00,EC360BLC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Wisconsin,Track Excavators,,,
6318481,2473193,22805,2006,,7/14/12 0:00,EC210BLC,EC210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",New York,Track Excavators,,,
6318506,85493,5885,2001,,7/14/12 0:00,L50D,L50,Wheel Loader - 100.0 to 110.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6318518,1897353,22842,2008,,8/16/12 0:00,L150F,L150,Wheel Loader - 225.0 to 250.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6318661,1911142,18220,2001,,6/20/12 0:00,G80,G80,Motorgrader - 45.0 to 130.0 Horsepower,Tennessee,Motor Graders,,,
6318689,1888550,18145,2004,,5/2/12 0:00,EC20BXTV,EC20,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Arizona,Track Excavators,,,
6318751,1824763,10473,2005,,6/15/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Connecticut,Track Excavators,,,
6318754,2473934,10473,2004,Low,8/22/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Pennsylvania,Track Excavators,,,
6318759,1822556,10473,2004,,6/20/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Tennessee,Track Excavators,,,
6318760,2411003,10473,2005,,6/20/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,Track Excavators,,,
6318761,1939936,10473,2005,,6/20/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Tennessee,Track Excavators,,,
6318762,2411004,10473,2005,,6/20/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,Track Excavators,,,
6318763,2411005,10473,2005,,6/20/12 0:00,EC35,EC35,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,Track Excavators,,,
6318774,1845845,5884,1000,,5/10/12 0:00,L50C,L50,Wheel Loader - 100.0 to 110.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
6318823,1914125,18206,2005,,5/8/12 0:00,G720B,G720,Motorgrader - 200.0 + Horsepower,Texas,Motor Graders,,,
6318825,1814706,18206,2005,,5/8/12 0:00,G720B,G720,Motorgrader - 200.0 + Horsepower,Texas,Motor Graders,,,
6318847,1941975,5853,2001,,6/15/12 0:00,EC210LC,EC210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Connecticut,Track Excavators,,,
6318979,1676828,10499,1986,,9/6/12 0:00,L50,L50,Wheel Loader - 90.0 to 100.0 Horsepower,Kentucky,Wheel Loader,,Standard,Conventional
6318980,1882587,18265,2003,,5/16/12 0:00,MC90,MC90,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
6318985,1706993,5871,1000,,7/14/12 0:00,L180C,L180,Wheel Loader - 250.0 to 275.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6318989,1708898,12328,2000,Low,5/16/12 0:00,L330D,L330,Wheel Loader - 350.0 to 500.0 Horsepower,Wisconsin,Wheel Loader,,Standard,Conventional
6318992,2411302,18266,2006,,5/30/12 0:00,MC90B,MC90,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Mississippi,Skid Steer Loaders,,,
6319010,1928710,5894,1000,,5/18/12 0:00,L90E,L90,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
6319020,2411358,5892,1000,,6/20/12 0:00,L90C,L90,Wheel Loader - 135.0 to 150.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
6319049,1910953,18171,2007,,5/15/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,,,
6319590,1831033,18266,2006,Low,5/5/12 0:00,MC90B,MC90,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Arkansas,Skid Steer Loaders,,,
6319593,1831170,18110,2004,,6/8/12 0:00,BL60,BL60,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,Backhoe Loaders,,,
6319598,1849903,18110,2005,,6/8/12 0:00,BL60,BL60,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,California,Backhoe Loaders,,,
6319600,1850936,18110,2005,,6/6/12 0:00,BL60,BL60,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,,,
6319603,1828922,18111,2003,Low,6/27/12 0:00,BL70,BL70,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Michigan,Backhoe Loaders,,,
6319609,1800236,18111,2004,,5/2/12 0:00,BL70,BL70,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Arizona,Backhoe Loaders,,,
6319631,2411753,18110,1000,,5/30/12 0:00,BL60,BL60,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Mississippi,Backhoe Loaders,,,
6319645,2398087,18134,2001,,7/24/12 0:00,EC150LC,EC150,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Texas,Track Excavators,,,
6319646,1844792,18134,2001,,5/16/12 0:00,EC150LC,EC150,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Florida,Track Excavators,,,
6319689,1890895,22805,2005,,6/26/12 0:00,EC210BLC,EC210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Georgia,Track Excavators,,,
6319694,1824623,22805,1000,,5/24/12 0:00,EC210BLC,EC210,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Louisiana,Track Excavators,,,
6319699,2398089,18157,2003,,7/24/12 0:00,EC240BLC,EC240,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,Track Excavators,,,
6319717,1906884,18157,2004,,5/16/12 0:00,EC240BLC,EC240,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Florida,Track Excavators,,,
6319746,1868207,18164,2003,,5/2/12 0:00,EC290BLC,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Arizona,Track Excavators,,,
6319754,2417159,10470,2000,,8/2/12 0:00,EC290,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",California,Track Excavators,,,
6319756,2417160,10470,2000,,8/2/12 0:00,EC290,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",California,Track Excavators,,,
6319759,1835214,2633,2002,,5/16/12 0:00,EC290LC,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Florida,Track Excavators,,,
6319765,1858427,18164,2004,,6/26/12 0:00,EC290BLC,EC290,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Utah,Track Excavators,,,
6319800,1896026,18171,2007,,5/15/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,,,
6319805,1822382,18171,2006,,6/5/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Maryland,Track Excavators,,,
6319806,1847522,18171,2006,,5/3/12 0:00,EC330BLC,EC330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Louisiana,Track Excavators,,,
6319827,2483702,18174,2005,,9/7/12 0:00,EC360BLC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Arizona,Track Excavators,,,
6319832,1821884,18174,2005,,6/12/12 0:00,EC360BLC,EC360,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Texas,Track Excavators,,,
6319840,1907190,18180,2003,,5/4/12 0:00,EC460BLC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Nevada,Track Excavators,,,
6319841,1916559,5856,2000,,5/4/12 0:00,EC460LC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Nevada,Track Excavators,,,
6319863,1830026,18180,2006,,6/19/12 0:00,EC460BLC,EC460,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Connecticut,Track Excavators,,,
6319879,1846474,5857,2003,,5/16/12 0:00,EC55B     ,EC55,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Florida,Track Excavators,,,
6319891,1800676,18189,2005,,5/16/12 0:00,ECR58,ECR58,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Florida,Track Excavators,,,
6319893,1893262,18189,2005,,5/16/12 0:00,ECR58,ECR58,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Florida,Track Excavators,,,
6319895,1881308,18189,2005,,5/16/12 0:00,ECR58,ECR58,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Florida,Track Excavators,,,
6319904,1877785,18190,2005,,5/16/12 0:00,ECR88,ECR88,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",Florida,Track Excavators,,,
6319938,2411803,18157,2000,,6/27/12 0:00,EC240BLC,EC240,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Minnesota,Track Excavators,,,
6319947,1795902,10501,1000,,8/29/12 0:00,L90,L90,Wheel Loader - 100.0 to 110.0 Horsepower,Wisconsin,Wheel Loader,,Standard,Conventional
6319962,2398239,18230,2006,,7/24/12 0:00,L110E,L110,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6319968,1799999,5864,1995,,6/8/12 0:00,L120C,L120,Wheel Loader - 200.0 to 225.0 Horsepower,California,Wheel Loader,,Standard,Conventional
6319985,1809236,5864,1997,,6/20/12 0:00,L120C,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Tennessee,Wheel Loader,,Standard,Conventional
6319995,2477432,5864,1999,,8/16/12 0:00,L120C,L120,Wheel Loader - 200.0 to 225.0 Horsepower,New Mexico,Wheel Loader,,Standard,Conventional
6320001,1937514,5866,2004,,6/23/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,New Jersey,Wheel Loader,,Standard,Conventional
6320015,1860264,5866,2003,,5/8/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6320019,1841350,5866,2004,,6/26/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
6320021,1829105,5866,2004,,5/5/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Connecticut,Wheel Loader,,Standard,Conventional
6320026,2477433,5866,2006,,8/16/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,New Mexico,Wheel Loader,,Standard,Conventional
6320028,1819188,5866,2006,,6/26/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
6320033,1920351,5866,2004,,5/8/12 0:00,L120E,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6320040,2398242,10489,1991,,7/19/12 0:00,L120,L120,Wheel Loader - 200.0 to 225.0 Horsepower,Virginia,Wheel Loader,,Standard,Conventional
6320042,1906954,5863,1993,,6/6/12 0:00,L120B,L120,Wheel Loader - 200.0 to 225.0 Horsepower,California,Wheel Loader,,Standard,Conventional
6320058,1876064,5868,1997,,6/27/12 0:00,L150C,L150,Wheel Loader - 225.0 to 250.0 Horsepower,North Carolina,Wheel Loader,,Standard,Conventional
6320059,2411966,5868,1999,,8/2/12 0:00,L150C,L150,Wheel Loader - 225.0 to 250.0 Horsepower,Illinois,Wheel Loader,,Standard,Conventional
6320099,1830961,5870,2005,,6/26/12 0:00,L150E,L150,Wheel Loader - 225.0 to 250.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
6320114,223049,10491,1992,,6/5/12 0:00,L150,L150,Wheel Loader - 225.0 to 250.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
6320130,1941289,5871,1996,,6/29/12 0:00,L180C,L180,Wheel Loader - 250.0 to 275.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
6320152,1795922,18233,2005,,6/21/12 0:00,L180E,L180,Wheel Loader - 250.0 to 275.0 Horsepower,Ohio,Wheel Loader,,Standard,Conventional
6320176,1804091,5873,2000,,6/15/12 0:00,L220D,L220,Wheel Loader - 275.0 to 350.0 Horsepower,Connecticut,Wheel Loader,,Standard,Conventional
6320177,1907599,5874,2006,,6/12/12 0:00,L220E,L220,Wheel Loader - 275.0 to 350.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6320186,2313644,5874,2003,,8/30/12 0:00,L220E,L220,Wheel Loader - 275.0 to 350.0 Horsepower,Wyoming,Wheel Loader,,Standard,Conventional
6320191,1891668,5874,2004,,6/27/12 0:00,L220E,L220,Wheel Loader - 275.0 to 350.0 Horsepower,Colorado,Wheel Loader,,Standard,Conventional
6320244,2477459,18248,2003,,7/14/12 0:00,L45B,L45,Wheel Loader - 90.0 to 100.0 Horsepower,New York,Wheel Loader,,Standard,Conventional
6320288,1733202,5887,1996,,8/2/12 0:00,L70C,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Illinois,Wheel Loader,,Standard,Conventional
6320298,1904122,5887,1998,,5/8/12 0:00,L70C,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
6320328,1921386,5889,2004,,6/20/12 0:00,L70E,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Colorado,Wheel Loader,,Standard,Conventional
6320344,1796883,5889,2006,,6/26/12 0:00,L70E,L70,Wheel Loader - 120.0 to 135.0 Horsepower,Georgia,Wheel Loader,,Standard,Conventional
