SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity Sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price
1143806,12000,1050119,3165,1000,Low,50.00,4/22/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143808,56000,1027515,4667,2000,Medium,20.00,5/3/07 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143811,30500,1021668,12267,1995,Low,40,12/6/07 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Washington,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143817,75000,731042,1130,2004,Medium,100.00,5/31/07 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Kentucky,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143818,17000,1056369,36013,2002,Low,100.00,1/28/10 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Pennsylvania,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143819,72000,1061747,14296,2006,Medium,90.00,1/24/11 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143824,30000,1040830,331,1995,low,50.00,5/18/06 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143825,21500,692183,3406,1000,low,20.00,6/16/11 0:00,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Illinois,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143826,22500,1013011,337,1994,Low,40.00,3/22/07 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Oklahoma,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143830,64000,1025075,5868,1999,High,80,12/15/05 0:00,Wheel Loader - 225.0 to 250.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143834,10000,1030457,4686,1000,Low,300.00,8/13/09 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143835,44000,472863,77,1993,Medium,100,1/29/04 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Limited Slip,2000,Conventional,1500,17000
1143836,85000,1023265,23931,1998,High,90.00,1/28/10 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143837,27000,1029360,11742,1997,Low,20.00,7/12/07 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",New Hampshire,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143843,18000,738063,3409,2005,Low,80.00,10/5/06 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143844,10000,1047149,7511,1991,High,100.00,10/6/05 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143847,15500,1064242,4102,1989,low,78.00,12/14/05 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",West Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143853,34000,787515,1535,2002,High,90.00,6/1/06 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1143859,14500,1019438,7014,2003,High,48.00,5/4/06 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143860,35000,1026764,2636,2000,Low,97.00,12/16/10 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143873,24000,404352,2758,1996,Low,120.00,11/16/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",North Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143882,35000,1010052,22350,2004,Medium,356.00,11/4/10 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1143887,86000,1018404,6912,2005,Low,130.00,5/19/11 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143888,80000,1028801,18174,2006,High,200.00,8/26/11 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143890,19000,1041133,1860,2001,Medium,100.00,5/19/11 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Mississippi,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143898,10000,1032436,10468,2005,Low,50.00,8/20/09 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Virginia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143901,74000,380311,3824,2001,Medium,20,3/12/08 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Arizona,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143911,13000,1018600,3546,1992,Medium,40.00,4/20/06 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Georgia,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143912,10500,1064193,5514,2002,Low,80.00,11/1/07 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,New York,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143914,12000,1031043,6742,2005,Medium,40.00,8/13/09 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Missouri,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143916,33000,623095,1611,1993,Medium,100.00,12/15/05 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Alaska,Track Type Tractors,2 Valve,Straight,2000,None or Unspecified,1200,None or Unspecified,1000,16400
1143920,14500,1021697,17309,2005,Medium,78.00,6/16/11 0:00,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143923,12000,685842,3417,2004,High,90.00,10/25/07 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Indiana,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143926,41000,319010,3481,2002,High,97.00,2/3/11 0:00,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",West Virginia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143931,22000,560663,3537,1995,Medium,120.00,11/2/06 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oregon,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143932,105000,26509,1333,1998,Medium,356.00,1/29/04 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Mississippi,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143936,9000,1042424,26535,2004,Medium,130.00,10/4/07 0:00,Skid Steer Loader - 976.0 to 1251.0 Lb Operating Capacity,California,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143938,12000,306493,7009,2003,High,200.00,8/11/05 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Nevada,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143939,32000,1026411,5274,2000,Medium,90.00,9/7/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143941,14000,1007443,4995,1000,low,50.00,12/1/05 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Minnesota,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143942,25000,1028549,4736,2002,Medium,80,12/12/08 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143944,23000,1019843,3883,1000,Low,40,8/20/09 0:00,Wheel Loader - 350.0 to 500.0 Horsepower,New York,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143957,12500,1049390,6272,2004,Low,100.00,2/26/10 0:00,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Oregon,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143968,30000,1043977,3554,2004,low,78.00,7/16/09 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143969,27000,988476,13403,2000,Low,300.00,6/3/10 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Washington,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143973,30500,1044006,3819,1983,low,90,6/16/05 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Nevada,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143979,24500,1017974,18110,2004,Low,120.00,2/26/10 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143980,18000,440736,1133,1000,Medium,356.00,12/16/10 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Massachusetts,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143984,64000,530788,1130,2003,Medium,200.00,4/12/07 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Florida,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143985,55000,856680,3861,1994,High,90,7/13/06 0:00,Wheel Loader - 250.0 to 275.0 Horsepower,New Hampshire,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143988,23000,1018599,3414,1987,Medium,50.00,1/29/04 0:00,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",New Jersey,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143990,10500,1035922,4990,1994,low,20.00,8/9/07 0:00,Backhoe Loader - Unidentified,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1143991,20500,1037697,634,1000,low,100,5/26/11 0:00,Wheel Loader - 250.0 to 275.0 Horsepower,Iowa,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1143998,16500,1048161,9581,2002,High,300.00,10/19/06 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Minnesota,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144010,43000,1011990,23162,2001,Medium,90.00,10/25/07 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Connecticut,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144016,15500,564720,6268,1999,Medium,48.00,4/29/04 0:00,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144017,16000,1021961,9578,2002,Medium,130.00,7/15/04 0:00,Skid Steer Loader - Unidentified,North Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144021,44000,30889,1169,2002,Medium,200.00,9/3/09 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arkansas,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144022,12500,1036164,1958,1000,Low,100.00,11/11/10 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144024,28500,1028761,9133,2000,Medium,90.00,2/26/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144026,98000,412272,3824,2002,High,50,8/11/05 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1144028,48000,368353,3775,2007,High,20,3/12/09 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Arizona,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1144029,26000,367539,13398,2004,High,40.00,8/10/06 0:00,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Illinois,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144037,30500,1052379,4752,1000,Medium,78,5/3/07 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Arizona,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1144038,8000,1061278,10473,2004,Medium,300.00,2/19/09 0:00,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144039,56000,712297,1451,2002,High,90,8/11/05 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1144044,33000,1050888,4607,2003,Medium,100.00,11/11/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144045,56000,788916,1580,2002,High,50.00,8/11/05 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144047,66000,1054527,13864,1994,low,80.00,12/14/05 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",West Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144049,88000,322728,1188,2004,Medium,40.00,10/4/07 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",West Virginia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144050,10000,1046740,8265,1000,low,78.00,12/7/06 0:00,Motorgrader - 45.0 to 130.0 Horsepower,Wyoming,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144053,32000,1045973,3538,2000,Low,100.00,12/1/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Wisconsin,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144059,20000,37948,7046,2002,Medium,20.00,8/25/05 0:00,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Louisiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144060,61000,1033417,24518,2006,Medium,40.00,9/9/10 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",North Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144068,44000,1004013,2232,1999,High,80.00,9/20/07 0:00,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",New York,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144069,24500,1027330,4107,1987,Low,90.00,2/23/06 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144071,20000,153882,5244,1976,Low,50.00,6/29/05 0:00,"Track Type Tractor, Dozer - 260.0 + Horsepower",Ohio,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144072,32000,608058,1535,2007,Medium,20.00,9/3/09 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144074,8500,1033664,10150,1000,low,80,12/16/10 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,New Mexico,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1144077,10500,1036836,13391,2003,Medium,100.00,10/25/07 0:00,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",Wisconsin,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144081,28000,1059738,2246,1000,Low,78.00,7/16/09 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Utah,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144082,9000,1042612,10907,1999,Low,300.00,8/24/06 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Indiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144090,25000,1016899,15480,2004,Low,90,6/16/11 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,New York,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1144092,56000,596931,3775,2003,High,48,3/9/06 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Louisiana,Wheel Loader,2 Valve,None or Unspecified,1000,Limited Slip,2000,Conventional,1500,17000
1144093,12500,450421,7118,1988,Low,97.00,8/25/05 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Nevada,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144098,26000,760388,3538,1998,Medium,90.00,2/12/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144100,38000,1053487,3561,1998,Medium,50.00,5/17/07 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1144109,38000,1015689,1893,1999,Medium,20.00,1/11/07 0:00,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
